is_promoted,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
0,57536,Sales & Marketing,region_20,Bachelor's,m,other,1,24,3,2,0,0,49
0,8591,Operations,region_4,Bachelor's,f,other,2,34,5,9,0,0,58
0,13720,Sales & Marketing,region_9,Master's & above,m,sourcing,1,31,2,4,0,0,53
0,40052,Sales & Marketing,region_28,Master's & above,f,sourcing,1,35,2,9,0,0,50
0,73131,HR,region_7,Bachelor's,f,other,1,31,4,5,0,0,51
0,28676,Operations,region_8,Master's & above,f,other,1,32,4,6,0,0,57
1,73461,Procurement,region_2,Master's & above,f,sourcing,1,50,5,8,1,0,63
0,55611,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,29,3,8,0,0,51
1,32890,Operations,region_22,Bachelor's,m,other,3,34,3,5,1,0,59
0,41321,Operations,region_22,Bachelor's,f,other,1,26,3,4,1,0,61
0,62626,Sales & Marketing,region_7,Bachelor's,m,other,1,31,3,7,0,0,54
1,32823,Procurement,region_8,Master's & above,f,other,1,38,5,8,1,0,72
0,52141,Technology,region_26,Bachelor's,m,other,1,34,4,5,1,0,84
1,12142,Sales & Marketing,region_7,Bachelor's,m,other,1,37,5,8,1,0,49
0,43008,Legal,region_2,Below Secondary,m,sourcing,1,23,5,2,0,0,57
0,3464,Operations,region_15,Bachelor's,m,other,1,42,4,2,0,0,61
0,71631,Sales & Marketing,region_2,Master's & above,m,sourcing,1,59,5,19,1,0,52
0,76332,Procurement,region_2,Bachelor's,f,other,2,27,3,2,1,0,71
0,39917,Analytics,region_4,Master's & above,m,sourcing,1,33,1,7,0,0,86
0,63597,Analytics,region_31,Bachelor's,m,sourcing,1,27,4,4,1,0,88
1,8735,Technology,region_2,Bachelor's,m,other,1,38,4,3,0,1,88
0,52033,Sales & Marketing,region_22,Bachelor's,m,referred,1,31,5,1,1,0,50
0,11743,Sales & Marketing,region_27,Master's & above,f,other,1,36,2,2,0,0,49
0,24122,Technology,region_2,Master's & above,f,sourcing,1,53,2,6,0,0,80
0,14956,Procurement,region_17,Bachelor's,f,sourcing,1,29,3,3,0,0,70
0,21899,Procurement,region_2,Bachelor's,m,other,6,50,4,16,0,0,67
0,71944,Legal,region_2,Bachelor's,m,other,1,31,5,3,1,0,61
0,61852,Operations,region_32,Bachelor's,f,sourcing,1,32,4,8,0,0,65
0,10897,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,26,4,3,1,0,47
0,30948,Operations,region_31,Bachelor's,m,other,2,32,5,7,1,0,61
0,10271,Analytics,region_26,Bachelor's,m,other,1,40,5,12,0,0,84
0,11817,Operations,region_15,Bachelor's,f,other,1,41,5,11,0,0,59
0,32380,Analytics,region_5,Master's & above,m,sourcing,1,34,3,6,0,0,85
0,21837,Procurement,region_4,Master's & above,m,sourcing,1,40,3,6,0,0,69
0,55815,Operations,region_3,Master's & above,f,other,1,39,5,10,0,0,61
0,49239,Sales & Marketing,region_29,Bachelor's,m,sourcing,2,27,1,5,0,0,52
0,51046,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,34,1,7,0,0,52
0,5894,Sales & Marketing,region_7,Master's & above,m,sourcing,1,35,4,8,1,0,48
0,23065,Operations,region_2,Master's & above,f,sourcing,1,36,4,2,0,0,60
0,2424,Finance,region_7,Master's & above,m,sourcing,2,31,5,3,1,0,55
0,55946,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,32,1,5,0,0,41
0,73185,Analytics,region_2,Bachelor's,m,other,1,37,5,9,0,0,82
0,47123,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,40,5,3,0,0,47
0,63709,Analytics,region_31,Bachelor's,m,other,1,30,1,3,0,0,87
0,3308,HR,region_7,Bachelor's,f,sourcing,2,30,4,6,0,0,46
0,44780,Analytics,region_20,Bachelor's,m,other,1,32,2,4,0,0,85
0,10384,Technology,region_13,Bachelor's,f,other,1,25,2,1,0,0,81
0,49233,Procurement,region_1,Bachelor's,f,other,1,27,3,5,0,0,66
1,37637,Analytics,region_19,Bachelor's,m,other,1,34,3,7,1,0,86
0,28330,Technology,region_26,Bachelor's,m,other,1,26,1,2,0,0,80
0,9182,Operations,region_22,Master's & above,m,other,1,35,2,9,0,0,61
0,35815,Procurement,region_22,Master's & above,m,sourcing,1,30,2,5,0,0,68
0,67166,Procurement,region_2,Bachelor's,f,other,1,51,2,8,1,0,70
0,58055,Legal,region_22,Bachelor's,f,other,1,30,3,2,0,0,62
0,2994,Sales & Marketing,region_2,Master's & above,f,other,2,51,2,17,0,0,52
0,27297,Operations,region_2,Bachelor's,m,sourcing,1,40,4,3,1,0,59
0,42703,Technology,region_22,Bachelor's,m,sourcing,1,37,3,7,0,0,75
1,52795,Procurement,region_7,Master's & above,m,sourcing,1,45,5,15,0,0,80
0,24877,Sales & Marketing,region_11,Bachelor's,m,other,1,45,3,4,0,0,48
1,77503,Procurement,region_2,Bachelor's,m,other,1,35,3,7,1,0,65
0,5198,Sales & Marketing,region_2,Bachelor's,m,other,2,41,3,9,1,0,51
0,37280,Operations,region_1,Bachelor's,f,sourcing,1,30,4,2,1,0,60
0,63662,Sales & Marketing,region_27,Bachelor's,m,other,1,29,5,4,0,0,48
0,69017,Analytics,region_8,Bachelor's,m,sourcing,1,29,2,2,0,0,83
0,77690,Analytics,region_3,Master's & above,m,other,1,35,5,7,0,0,84
0,17732,Operations,region_3,Bachelor's,f,sourcing,1,37,3,2,1,0,56
0,2102,Procurement,region_22,Bachelor's,f,other,1,29,4,3,1,0,71
0,69257,HR,region_15,Bachelor's,f,other,1,28,5,4,1,0,46
0,19058,Operations,region_2,Bachelor's,f,other,1,40,5,4,1,0,61
0,634,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,30,3,4,1,1,50
0,12394,Sales & Marketing,region_6,Bachelor's,m,other,1,28,1,4,0,0,48
0,21151,Sales & Marketing,region_19,Bachelor's,m,other,1,32,4,5,0,0,52
0,26727,Technology,region_2,Below Secondary,f,referred,1,24,3,2,0,0,78
0,76440,Analytics,region_2,Bachelor's,m,sourcing,2,32,5,8,1,0,83
0,71109,Sales & Marketing,region_22,Bachelor's,f,other,2,29,3,3,0,0,48
0,62453,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,31,2,5,0,0,44
0,42940,Procurement,region_2,Bachelor's,m,sourcing,1,48,3,9,0,0,68
0,15114,Sales & Marketing,region_22,Bachelor's,f,sourcing,2,31,3,3,0,0,48
0,30576,Operations,region_12,Bachelor's,m,other,1,33,3,3,0,0,56
0,73120,Operations,region_22,Bachelor's,m,other,1,48,4,16,0,0,58
0,72533,Sales & Marketing,region_27,Master's & above,m,sourcing,1,40,2,3,0,0,49
0,68602,Sales & Marketing,region_2,Master's & above,f,other,1,45,5,6,0,0,48
0,10849,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,38,2,3,0,0,49
0,623,Legal,region_2,Below Secondary,f,other,1,27,4,2,0,0,60
0,45118,Sales & Marketing,region_19,Bachelor's,m,other,2,35,4,7,0,0,49
0,5147,Analytics,region_26,Master's & above,m,sourcing,1,40,3,8,0,0,84
0,6338,HR,region_2,Bachelor's,m,other,2,35,5,2,0,0,51
0,9698,Procurement,region_10,Master's & above,m,sourcing,1,39,3,7,0,0,69
0,73620,Sales & Marketing,region_5,Bachelor's,m,other,1,24,3,2,0,0,50
0,29906,Finance,region_2,Bachelor's,m,other,3,31,3,3,0,0,60
0,4108,Operations,region_30,Bachelor's,m,other,1,29,5,5,0,0,57
0,31482,Finance,region_2,Below Secondary,f,sourcing,1,26,5,2,1,0,61
0,58642,Technology,region_2,Master's & above,m,sourcing,1,37,3,3,0,0,80
0,47393,Finance,region_22,Bachelor's,m,sourcing,1,28,3,4,0,0,58
0,27636,Operations,region_2,Master's & above,m,other,1,59,5,31,1,0,61
0,19976,Procurement,region_2,Bachelor's,m,referred,1,30,4,3,1,0,73
0,59493,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,37,2,4,0,0,50
0,30630,Operations,region_22,Bachelor's,m,other,1,35,3,7,1,0,60
0,39815,Technology,region_7,Bachelor's,f,sourcing,1,32,3,3,0,0,78
0,37749,Procurement,region_26,Bachelor's,m,other,1,31,5,4,1,0,68
0,1208,Procurement,region_22,Master's & above,m,other,1,30,4,5,0,0,69
0,47801,Operations,region_15,Bachelor's,m,sourcing,1,37,1,9,0,0,63
0,16000,Legal,region_31,Master's & above,m,other,1,34,4,5,0,0,67
0,49621,HR,region_2,Below Secondary,f,other,1,25,5,2,1,0,46
0,30581,Technology,region_2,Bachelor's,f,sourcing,1,39,2,13,0,0,86
0,3442,HR,region_31,Bachelor's,f,sourcing,1,28,3,3,1,0,51
0,58426,Sales & Marketing,region_12,Bachelor's,m,other,1,26,3,2,0,0,50
0,12886,Sales & Marketing,region_28,Master's & above,m,sourcing,1,45,4,9,1,0,49
1,29177,Analytics,region_22,Bachelor's,m,referred,2,29,5,3,1,0,85
0,73918,Operations,region_15,Master's & above,m,other,1,34,3,7,0,0,61
0,39274,Technology,region_7,Bachelor's,m,other,1,26,4,2,1,0,79
0,66811,Sales & Marketing,region_22,Master's & above,m,other,1,53,5,5,1,0,51
0,41967,Procurement,region_4,Bachelor's,m,other,1,29,2,6,0,0,70
0,38449,Operations,region_2,Bachelor's,m,other,1,35,3,9,0,0,61
1,73438,Operations,region_2,Bachelor's,m,other,1,22,3,2,0,0,75
0,60457,Operations,region_22,Bachelor's,m,sourcing,3,23,4,2,1,0,57
0,30392,Operations,region_19,Bachelor's,m,sourcing,1,39,5,10,1,0,61
0,74004,Operations,region_15,Master's & above,m,other,1,38,5,10,1,0,52
0,26335,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,56,3,19,0,0,48
0,15349,Procurement,region_2,Bachelor's,f,other,1,50,3,4,0,0,69
0,75310,R&D,region_16,Master's & above,m,other,1,29,5,4,1,0,80
0,32711,Analytics,region_6,Bachelor's,m,other,1,26,4,3,1,0,83
0,72635,Operations,region_15,Bachelor's,m,other,1,31,3,3,0,0,58
0,38192,Sales & Marketing,region_13,Bachelor's,m,other,1,60,5,8,0,0,46
0,69775,HR,region_23,Bachelor's,m,other,1,33,2,6,1,0,47
0,33408,R&D,region_2,Bachelor's,f,other,1,37,4,10,1,0,83
0,8778,Technology,region_27,Bachelor's,m,other,3,37,5,10,1,0,83
0,71670,Sales & Marketing,region_15,Bachelor's,m,other,2,37,5,4,1,0,50
0,31324,Analytics,region_22,Bachelor's,m,referred,2,28,5,2,0,0,83
0,4119,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,25,4,2,0,0,52
0,20697,Operations,region_21,Bachelor's,m,other,1,45,3,14,0,0,62
0,44184,Procurement,region_2,Below Secondary,f,other,1,24,2,2,0,0,71
0,48911,Analytics,region_1,Master's & above,m,other,1,30,3,9,1,0,87
0,64034,Procurement,region_2,Master's & above,f,sourcing,1,47,5,18,0,0,65
0,46923,Finance,region_15,Bachelor's,m,sourcing,2,28,3,4,0,0,58
0,55240,Operations,region_22,Bachelor's,f,other,1,39,3,11,0,0,57
0,55929,Operations,region_15,Master's & above,m,other,1,39,5,12,0,0,60
0,63021,Sales & Marketing,region_13,Bachelor's,f,other,1,31,2,7,0,0,50
0,75396,Operations,region_21,Bachelor's,m,other,2,30,5,7,1,0,59
0,27503,Finance,region_7,Bachelor's,f,other,1,31,5,4,1,0,58
0,45003,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,29,1,4,0,0,52
0,344,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,46,1,17,0,0,51
0,57163,Technology,region_2,Bachelor's,f,sourcing,2,27,3,2,0,0,73
0,56134,Operations,region_7,Bachelor's,f,other,1,30,5,6,1,0,60
0,35033,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,23,4,2,1,0,52
0,60325,Procurement,region_2,Bachelor's,m,sourcing,1,30,3,3,0,0,71
0,444,Sales & Marketing,region_22,Bachelor's,m,referred,1,27,1,5,1,0,50
0,9664,R&D,region_22,Bachelor's,m,other,1,33,3,6,0,0,83
0,58896,Analytics,region_2,Bachelor's,m,sourcing,2,31,3,7,0,0,85
0,6766,Procurement,region_27,Bachelor's,m,other,1,33,4,5,0,0,68
0,3874,Sales & Marketing,region_25,Master's & above,m,other,1,46,3,7,0,0,45
1,61121,Analytics,region_22,Bachelor's,m,sourcing,2,27,5,2,1,0,90
0,70777,Procurement,region_14,Bachelor's,m,sourcing,2,35,3,4,1,0,72
0,58621,Sales & Marketing,region_2,Master's & above,m,sourcing,1,32,1,6,0,0,48
0,54017,Operations,region_29,Bachelor's,m,other,1,44,3,7,0,0,58
0,11533,Finance,region_30,Bachelor's,m,sourcing,1,27,4,3,0,0,62
0,52880,Sales & Marketing,region_27,Bachelor's,m,other,2,25,4,2,0,0,48
1,8510,Operations,region_22,Master's & above,f,sourcing,1,46,4,5,1,0,62
0,47226,Operations,region_2,Bachelor's,f,sourcing,1,53,3,25,0,0,59
0,58504,Technology,region_7,Bachelor's,f,other,1,36,5,5,1,0,81
0,75769,Procurement,region_8,Bachelor's,m,other,1,28,2,2,0,0,70
0,45981,Operations,region_30,Bachelor's,f,sourcing,1,38,5,9,1,0,58
0,76730,HR,region_2,Bachelor's,m,sourcing,1,34,5,3,0,0,51
0,66216,Procurement,region_24,Bachelor's,f,other,1,27,2,2,0,0,63
0,52812,Sales & Marketing,region_2,Bachelor's,m,other,1,26,5,4,1,0,45
0,70953,Finance,region_2,Bachelor's,f,sourcing,2,26,4,3,1,0,57
0,52314,Procurement,region_23,Master's & above,m,sourcing,1,36,3,10,0,0,68
0,14246,Operations,region_14,Master's & above,m,other,1,45,3,18,0,0,58
0,3843,Technology,region_23,Bachelor's,f,other,2,29,3,2,0,0,81
0,30153,Sales & Marketing,region_7,Bachelor's,f,other,1,39,3,6,0,0,47
0,556,Sales & Marketing,region_7,Master's & above,m,other,1,44,5,16,1,0,47
0,24362,Sales & Marketing,region_31,Bachelor's,m,other,1,40,4,3,0,0,45
0,12734,Operations,region_2,Master's & above,m,other,1,38,5,3,0,0,61
0,37415,Procurement,region_27,Master's & above,m,other,1,39,3,6,0,0,71
0,49753,Operations,region_7,Master's & above,f,sourcing,1,38,5,9,1,0,58
0,77930,Analytics,region_32,Bachelor's,m,other,1,29,2,2,0,0,81
0,67787,Finance,region_23,Bachelor's,m,sourcing,3,34,3,7,0,0,62
1,69972,Operations,region_22,Bachelor's,m,sourcing,1,35,3,5,1,0,60
0,37169,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,29,3,2,1,0,45
0,26875,Operations,region_19,Bachelor's,m,other,3,32,4,4,1,0,54
0,74467,Sales & Marketing,region_2,Bachelor's,m,other,2,40,4,3,0,0,50
0,22951,Sales & Marketing,region_11,Bachelor's,m,other,1,41,3,14,0,0,47
0,20197,Sales & Marketing,region_13,Master's & above,m,other,1,36,2,5,0,0,49
1,72391,Operations,region_22,Master's & above,m,referred,1,34,5,8,0,0,90
0,1352,HR,region_5,Bachelor's,f,other,1,32,2,7,1,0,54
0,49359,Technology,region_2,Master's & above,m,referred,2,51,3,7,0,0,82
0,17120,Procurement,region_2,Bachelor's,m,sourcing,1,35,2,10,0,0,68
1,39271,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,36,5,6,1,0,47
0,30047,Analytics,region_30,Bachelor's,m,other,1,36,3,6,1,0,85
0,73607,Operations,region_2,Bachelor's,m,other,1,30,4,3,1,0,60
0,26251,Sales & Marketing,region_8,Master's & above,m,sourcing,1,42,5,11,0,0,50
0,27721,Sales & Marketing,region_22,Bachelor's,m,other,1,55,3,21,0,0,49
0,62112,Analytics,region_5,Bachelor's,m,sourcing,2,31,4,7,0,0,85
0,1325,Analytics,region_2,Master's & above,m,other,1,41,3,2,0,0,85
0,60346,Operations,region_23,Bachelor's,f,other,1,42,5,10,0,0,58
0,25799,Procurement,region_22,Bachelor's,f,sourcing,2,26,3,4,1,0,71
0,37006,Technology,region_7,Bachelor's,f,sourcing,1,35,3,9,0,0,81
0,73699,HR,region_2,Master's & above,f,sourcing,1,53,3,18,1,0,46
0,64687,Procurement,region_2,Bachelor's,f,other,1,46,4,17,0,0,71
0,20171,Operations,region_15,Master's & above,f,other,1,40,5,8,0,0,60
0,61487,Sales & Marketing,region_7,Master's & above,m,sourcing,2,36,1,5,0,0,45
0,33569,Analytics,region_9,Bachelor's,m,other,1,27,3,1,1,0,87
1,56477,Sales & Marketing,region_13,Master's & above,m,other,1,36,4,10,1,0,60
0,62362,Sales & Marketing,region_16,Bachelor's,m,other,1,35,3,2,0,0,51
0,44557,Sales & Marketing,region_6,Bachelor's,m,sourcing,2,34,1,11,0,0,51
0,54905,Finance,region_2,Master's & above,m,other,1,37,3,6,0,0,62
0,14320,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,33,4,2,0,0,47
0,7599,Sales & Marketing,region_7,Master's & above,m,sourcing,1,34,5,3,0,0,54
0,19985,Sales & Marketing,region_1,Master's & above,f,other,1,32,1,5,0,0,48
0,40281,Procurement,region_24,Bachelor's,f,other,1,25,3,2,1,0,75
0,735,Technology,region_27,Master's & above,m,other,1,44,3,8,0,0,81
0,31069,Sales & Marketing,region_5,Bachelor's,m,other,2,34,3,7,0,0,48
1,48560,Operations,region_2,Bachelor's,f,sourcing,1,32,5,3,1,0,60
0,4258,Sales & Marketing,region_26,Master's & above,m,other,1,47,3,4,1,0,53
0,33202,Procurement,region_2,Bachelor's,f,other,1,49,4,8,1,0,71
0,31342,Legal,region_27,Bachelor's,m,sourcing,1,35,3,3,1,0,59
0,73969,Technology,region_23,Master's & above,m,other,1,38,4,8,0,0,82
0,36027,Operations,region_11,Bachelor's,m,sourcing,1,43,3,7,0,0,59
0,5613,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,35,5,9,1,0,50
0,34140,Procurement,region_1,Bachelor's,f,other,1,29,3,7,0,0,66
0,1168,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,44,3,17,0,0,48
0,14484,Operations,region_15,Master's & above,m,sourcing,1,52,4,4,0,0,63
0,22428,HR,region_2,Master's & above,m,other,1,53,3,27,0,0,52
0,51863,Legal,region_2,Master's & above,f,other,3,40,5,4,1,0,58
0,6807,Operations,region_2,Bachelor's,f,other,1,56,3,7,0,0,61
0,47203,Sales & Marketing,region_22,Master's & above,m,other,2,31,1,5,0,0,51
0,44930,Operations,region_26,Bachelor's,m,sourcing,1,42,1,13,0,0,60
1,49928,Technology,region_7,Bachelor's,m,other,1,31,3,2,1,0,76
0,8758,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,43,5,2,1,0,47
0,59014,Operations,region_7,Master's & above,f,other,1,43,3,3,0,0,57
0,13967,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,33,3,9,0,0,49
0,36406,HR,region_7,Bachelor's,f,other,1,28,5,2,1,0,49
0,55074,Procurement,region_15,Bachelor's,f,sourcing,1,34,1,7,0,0,65
0,27784,Sales & Marketing,region_27,Master's & above,m,sourcing,1,47,1,5,0,0,53
0,48797,Sales & Marketing,region_2,Bachelor's,m,sourcing,3,25,1,2,0,0,48
0,58089,Sales & Marketing,region_1,Bachelor's,m,sourcing,3,26,4,2,0,0,48
0,53109,Procurement,region_27,Master's & above,m,other,1,42,5,8,1,0,73
0,30816,Operations,region_29,Bachelor's,f,sourcing,1,28,2,3,0,0,63
0,51267,Sales & Marketing,region_1,Bachelor's,f,other,1,28,3,5,1,0,49
0,5777,Legal,region_2,Bachelor's,m,other,1,31,3,4,1,0,59
0,46763,HR,region_2,Master's & above,f,referred,1,37,4,10,0,0,49
0,58751,Procurement,region_2,Below Secondary,f,other,1,21,2,2,0,0,72
0,12605,Finance,region_22,Bachelor's,m,sourcing,1,30,2,4,0,0,60
0,12203,Operations,region_14,Bachelor's,m,other,1,30,4,8,0,0,68
0,58075,Sales & Marketing,region_28,Master's & above,f,sourcing,1,29,1,2,0,0,49
0,69360,Sales & Marketing,region_16,Bachelor's,m,other,1,32,5,4,0,0,45
1,48446,Analytics,region_2,Bachelor's,f,sourcing,1,35,5,4,1,1,89
0,4398,Sales & Marketing,region_19,Bachelor's,m,other,3,33,1,7,0,0,46
0,11090,HR,region_2,Below Secondary,m,other,1,25,4,2,0,0,48
0,20458,Operations,region_20,Master's & above,m,other,1,38,4,4,0,0,62
0,13030,Legal,region_2,Bachelor's,f,other,1,30,2,2,0,0,65
1,48814,Sales & Marketing,region_6,Bachelor's,m,other,2,30,5,8,1,0,47
0,45337,R&D,region_22,Master's & above,m,other,1,29,1,4,0,0,84
0,53614,Technology,region_23,Bachelor's,m,sourcing,1,28,2,2,0,0,80
0,35144,Sales & Marketing,region_19,Bachelor's,m,other,1,30,3,2,0,0,48
0,37596,HR,region_2,Bachelor's,m,sourcing,1,37,5,9,0,0,51
0,15292,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,31,3,7,0,0,52
0,27015,Sales & Marketing,region_2,Master's & above,m,other,1,53,2,9,0,0,50
0,76373,Operations,region_26,Bachelor's,f,other,1,30,2,5,0,0,60
0,42404,Analytics,region_22,Bachelor's,f,sourcing,2,26,5,3,1,0,86
0,22121,Operations,region_26,Bachelor's,m,other,1,28,1,3,0,0,57
0,34470,Sales & Marketing,region_22,Bachelor's,m,referred,1,27,5,3,0,0,48
0,7983,Sales & Marketing,region_8,Master's & above,m,other,2,39,5,4,1,0,51
0,44390,Sales & Marketing,region_1,Master's & above,f,other,2,32,1,8,0,0,51
0,14402,HR,region_2,Below Secondary,f,other,1,20,3,1,0,0,51
0,68974,Legal,region_24,Bachelor's,m,sourcing,1,33,2,7,0,0,64
0,23126,Analytics,region_13,Master's & above,m,other,1,31,3,6,0,0,82
0,18901,Operations,region_15,Bachelor's,m,other,1,27,1,5,1,1,55
0,26039,HR,region_10,Master's & above,m,sourcing,1,36,5,4,1,0,51
0,43559,Technology,region_2,Bachelor's,m,sourcing,1,29,3,5,1,0,77
1,62325,Sales & Marketing,region_22,Bachelor's,m,referred,1,29,5,3,0,0,57
0,39144,Sales & Marketing,region_29,Master's & above,m,other,1,40,3,2,0,0,53
0,65879,Operations,region_22,Master's & above,m,sourcing,1,40,3,3,1,0,60
0,67339,Sales & Marketing,region_2,Master's & above,m,sourcing,2,35,5,8,1,0,52
0,7482,Finance,region_2,Bachelor's,m,other,2,47,5,2,0,0,64
0,25318,Technology,region_4,Master's & above,f,other,1,37,2,9,0,0,80
0,16306,Procurement,region_2,Bachelor's,m,other,2,31,3,7,0,0,69
0,32845,Finance,region_6,Bachelor's,m,sourcing,1,29,5,6,1,0,60
0,57478,Procurement,region_7,Bachelor's,m,other,1,31,5,3,1,0,69
0,46491,Operations,region_22,Bachelor's,m,sourcing,1,49,5,23,0,0,57
0,11912,Technology,region_23,Master's & above,f,sourcing,1,34,2,9,1,0,81
0,59414,Procurement,region_24,Bachelor's,m,other,1,27,3,2,0,0,67
0,43910,Sales & Marketing,region_16,Bachelor's,f,other,1,32,5,9,0,0,45
0,40621,Legal,region_15,Bachelor's,m,sourcing,1,36,3,6,0,0,58
0,72931,Operations,region_22,Master's & above,m,sourcing,1,45,5,15,1,0,65
0,42828,Analytics,region_13,Bachelor's,m,other,2,29,4,2,0,0,84
0,30649,Procurement,region_26,Bachelor's,f,sourcing,1,30,5,2,1,0,70
0,44772,Operations,region_11,Master's & above,m,sourcing,1,33,3,10,1,0,58
0,68834,Sales & Marketing,region_4,Bachelor's,m,other,1,36,1,7,0,0,48
0,77322,Operations,region_22,Bachelor's,f,other,1,34,5,9,0,0,60
0,67798,Operations,region_20,Bachelor's,m,other,1,27,3,5,0,0,60
0,55511,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,34,5,7,1,0,53
1,61385,Sales & Marketing,region_26,Bachelor's,m,other,1,35,5,9,1,1,94
0,48651,Sales & Marketing,region_15,Bachelor's,m,other,1,32,3,7,0,0,47
0,59912,Finance,region_13,Bachelor's,f,sourcing,1,24,3,2,0,0,57
0,74559,Sales & Marketing,region_5,Master's & above,m,sourcing,1,39,1,9,0,0,47
0,71087,Operations,region_17,Bachelor's,f,other,1,26,4,2,0,0,59
0,43385,Procurement,region_27,Bachelor's,f,sourcing,2,33,3,8,0,0,65
0,39611,Technology,region_16,Bachelor's,f,sourcing,1,29,1,4,0,0,80
0,13813,Procurement,region_19,Bachelor's,m,other,1,34,3,9,1,0,70
0,9273,Operations,region_2,Bachelor's,m,other,1,36,5,12,1,0,58
0,37278,Technology,region_15,Bachelor's,m,sourcing,1,33,3,4,0,0,79
0,65995,Procurement,region_1,Bachelor's,f,sourcing,1,32,4,4,0,0,72
0,74213,Technology,region_23,Master's & above,m,sourcing,1,38,2,3,0,0,83
0,14202,Analytics,region_20,Bachelor's,m,other,2,32,3,8,0,0,88
1,50603,Analytics,region_31,Bachelor's,m,other,2,27,5,5,1,0,81
0,45435,Sales & Marketing,region_13,Bachelor's,m,other,1,29,5,4,1,0,52
0,59035,Sales & Marketing,region_26,Master's & above,m,sourcing,1,46,3,5,1,0,52
